URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/rental/auckland-city/mt-eden/unit/11019377,"2/43b Milton Road, Mt Eden","$450 per week, available now","Spacious One Bedroom in Mt Eden

Spacious One-Bedroom Unit – Available Now!
This tidy one-bedroom, one-bathroom unit is situated in a quiet block of six.

Featuring a practical layout and one off-street car park, this low-maintenance home is ideal for singles or couples. Conveniently located close to shops, public transport, and local amenities.

Key features:
– 1 double bedroom
– 1 bathroom
– 1 off-street car space
– Located in a block of six
– Close to transport and amenities
– Available now

Don't miss this affordable and well-located home – book your viewing today!

Move in costs
2 weeks rent in advance
4 weeks rent as a bond

Read more",Keely Stubbs : 027234 4780
https://www.barfoot.co.nz/property/rental/auckland-city/mt-eden/unit/22005377,"2/36 Bellevue Road, Mt Eden","$600 per week, available 9th March","Affordable Mt Eden: Cozy 2 Bed with Low Maintenance Living

Open kitchen, living and dining area.

Outside is a low maintenance courtyard, which includes a common clothes line and storage/bike shed at back.

These low maintenance units are in the highly sought-after Mt. Eden location. Close to the city and you will enjoy this handy location for everything.

Available from 09/03/2026.
Pets negotiable, no smoking.
Move in costs: 4 weeks bond, and 1 week rent in advance

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person.

Read more",Milford Property Management : 09489 4612
https://www.barfoot.co.nz/property/rental/auckland-city/mt-eden/unit/25001991,"1/60 Grange Road, Mt Eden","$440 per week, available now","Beautiful Ground Level Unit!

Welcome to this beautiful 1 bedroom unit in Mount Eden! Perfect for a single or couple with a open plan kitchen and living room.

Convenient Amenities: Bathroom with space for a washing machine (not included) and a great breakfast bar in the kitchen.

Spacious Living: Double bedroom with generous wardrobe.

Peaceful Location: Down a long driveway, away from the noise.

Prime Position: Close to the Mount Eden village and on a good bus route.

Experience the perfect blend of style, comfort, and tranquility. Make this beautiful unit your new home today!

Pets considered on request.

Move in costs:
4 weeks rent as a bond
2 weeks rent in advance

To apply and to register a viewing please use the below link:
https://www.barfoot.co.nz/25002112

***DISCLAIMER*** Beware of scams! Barfoot & Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D. and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Read more",Albertine Hand : 027431 9546
https://www.barfoot.co.nz/property/rental/auckland-city/mt-eden/unit/25002147,"2/24A Landscape Road, Mt Eden","$600 per week, available now","Cosy Flat in Landscape rd

Two bedroom unit in a great location, one of four in the block. Features

Spacious living
Separate kitchen.
Patio
Lawns included

Close to bus routes heading towards the city, down the road from the famous Mt Eden Village, gyms, and supermarkets!

Not Pets or Smokers

Move in costs
1 Weeks Rent in Advance
4 weeks Rent as Bond

Please register for a viewing and apply online at https://www.barfoot.co.nz/branches/mt-eden
Alternatively, please call the inspector to arrange a private viewing

IMPORTANT NOTICE: Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D and travels in a sign-written vehicle. They will then provide a full tenancy agreement prior to money collection. If unsure, please pop into our branch and see us in person.

Read more",Jericho Asi : 027312 8775
https://www.barfoot.co.nz/property/rental/auckland-city/mt-eden/unit/25002251,"1/24A Landscape Road, Mt Eden","$650 per week, available 6th March","Renovated Two Bedroom Unit!

Looking for the perfect place to call home? This modern, spacious 2-bedroom unit in Mt Eden has everything you need for comfortable living!

This modern/renovated unit is ground level and is in a small block of 4 Units.

The property is located in the popular suburb of Mount Eden, just minutes away from the famous Mount Eden Village, gyms, supermarkets, petrol stations, convenience stores, restaurants and parks!

PROPERTY OFFERS:
- One Double Bedroom
- One Single Bedroom
- One Modern Bathroom with a built in Laundry Cupboard
- Modern Kitchen
- Spacious Outdoor Space with Privacy
- One Carport Space complete with a Storage Locker
- Concrete Flooring
- Water Included

MOVE-IN COSTS:
- Four Week's Rent as Bond
- One Week's Rent in Advance

NO PETS OR SMOKERS

Read more",Jericho Asi : 027312 8775
https://www.barfoot.co.nz/property/rental/auckland-city/mt-eden/unit/32001446,"8/4 Wynyard Road, Mt Eden","$550 per week, available 30th March","Cosy 1 Bedroom Unit for rent - Double Grammar Zone

This newly renovated upstairs unit is in the prime location, moments away from the heart of Mt Eden and handy to popular suburbs.

-Open plan living and kitchen
-1 bedroom
-1 bathroom
-Easy access to Public Transport, highways and close to city
-Double Grammar Zone - AGG & AGS

It has one parking space allocated, located at the back of the units.

Separate water and electricity.

Unfurnished property that includes a washing machine.

Please register online and book yourself in for a viewing time using the automated system. If no times are posted, please register anyway and you will be advised as soon as arrangements have been made and/or updated as necessary.

Move in costs are 2 weeks rent in advance and 4 weeks bond.

Office hours are 8.30am to 5.00pm Monday to Friday

IMPORTANT NOTICE: Beware of scams!
Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D, business cards with photo and travels in a sign-written vehicle. They will then provide a full tenancy agreement to be signed IN OUR OFFICE prior to money collection. If unsure, please pop into our branch and see us in person

Read more",Valentin Schiff : 027404 5807
https://www.barfoot.co.nz/property/rental/auckland-city/mt-roskill/apartment/50004564,"1/2 Hazel Avenue, Mt Roskill","$720 per week, available now","Spacious 3-Bedroom Apartment near Balmoral

Don't miss out on the chance to secure this exceptional 3-bedroom upstairs apartment located in close proximity to Balmoral and its vibrant array of restaurants and cafes.

This fantastic apartment offers a generously sized living area and three double bedrooms, each equipped with double wardrobes to cater to your storage needs. Stay cozy during the chilly winter nights with the convenience of a heat pump.

One of the standout features of this property is its spacious and sunny deck, which provides stunning views of Mt Albert. Prepare to be impressed by the scenic beauty and the perfect spot for relaxation or entertaining.

Living in this apartment means being in close proximity to the city, with easy access via a quick bus ride. Additionally, the property falls within the sought-after school zones of Mt. Roskill Intermediate, Mt Roskill Grammar, and Dominion Road School.

To ensure you don't miss out on this remarkable opportunity, we invite you to book a viewing via the Barfoot and Thompson listing page. Seize this chance to live in a highly desirable location and experience the best that this apartment has to offer.

Read more",Jazz Kaur : 027406 5938
https://www.barfoot.co.nz/property/rental/auckland-city/mt-roskill/house/11008394,"3/14 Whitmore Road, Mt Roskill","$720 per week, available now","MOUNT ROSKILL FAMILY HOME!

This property will not last!
It features:
Four bedrooms,
Two bathrooms,
A modern kitchen with spacious living room.
Close proximity to Monte Cecilia school, Haypark School, May Road School, Owairaka Intermediate and also 20 mins walk to Mt Roskill Primary Intermediate and Grammar.

Rent: $720 Per Week
Available: 23 Feb 2026
Register online on the link below
https://www.barfoot.co.nz/branches/onehunga#?tab=ForRent

Beware of scams!
Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Read more",Priyaa Srivastava : 027272 0202
https://www.barfoot.co.nz/property/rental/auckland-city/mt-roskill/house/11009842,"490A Richardson Road, Mt Roskill","$1,000 per week, available now","Spacious Home in Prime Mount Roskill Location

Welcome to 490A Richardson Road, spacious and modern living in the heart of Mount Roskill. This property features five generous bedrooms, including a master with an ensuite, providing ample space. With two bathrooms, both upstairs and downstairs, and multiple living areas, there is plenty of room to relax and entertain.

The modern kitchen flows seamlessly into the open plan living and dining area, creating a perfect space for meals and gatherings. Step outside into your designated courtyard, ideal for enjoying a morning coffee or hosting summer barbecues. The property also boasts a double garage and a gated driveway, offering both security and convenience.

Located in a convenient central area with easy access to local amenities, schools, and transport links, this home is perfect for anyone looking for a spacious and modern 5-bedroom home.

Don’t miss the chance to make this home your own. Schedule a viewing today or contact Eve Pallatt on 027 540 9895 for further information.

The cost to move in is the first two weeks' rent and a bond equal to four weeks' rent.

Read more",Eve Pallatt : 027540 9895
https://www.barfoot.co.nz/property/rental/auckland-city/mt-roskill/house/11011449,"10 Locke Avenue, Mt Roskill","$645 per week, available 6th March","Spacious 3 Bedroom House for Rent in Mt. Roskill

https://www.youtube.com/watch?v=0YiPF-JZAA4

Discover the epitome of comfortable living at 10 Locke Avenue, Mt. Roskill. This expansive 3 bedroom house offers ample space and modern comforts, perfect for families or professionals seeking a convenient and inviting home.

Step into a sunlit haven with three generously sized bedrooms, ideal for relaxation and rest. The well-appointed kitchen seamlessly connects to the dining area, providing a perfect setting for family meals and entertaining guests.

Unwind in the comfortable lounge area, perfect for hosting gatherings or simply enjoying quiet evenings at home. Convenient parking space downstairs, accompanied by plenty of storage options for your belongings. Enjoy abundant natural light throughout the house, creating a warm and inviting ambiance.

The property's location offers easy access to Mt. Roskill shops and State Highway 20

Total moving in cost:
1 week rent in advance
4 weeks bond

Please register for veiwings. This can be done by going to the listing on our website at Barfoot & Thompson Blockhouse Bay - https://www.barfoot.co.nz/branches/blockhouse-bay?tab=ForRent or email me direct on s.liu8@barfoot.co.nz (TXT: 027 836 5085)

Are you a Landlord keen to have the best Property Manager look after your investment? Then get in touch today and experience the Barfoot and Thompson difference
(09) 626 4872 | 027 836 5085

Read more",Stanley Liu : 027836 5085
https://www.barfoot.co.nz/property/rental/auckland-city/mt-roskill/house/11023878,"43 John Davis Road, Mt Roskill","$880 per week, available now","5 Large bedroom home in Mt Roskill

*** Please register online at barfoot.co.nz for available viewing times ***
https://www.barfoot.co.nz/our-people/c.sun2

Property overview:
- 5 Bedrooms
- 2 Bathrooms
- Heat Pump
- 1 Kitchen
- Spacious Living area
- Double Internal Garage
- Convenient location

Available from 9th February 2026

Move In Costs:
1 weeks rent - $ 880
Bond - $ 3520
Total - $ 4400

Pet upon consent and smoking allowed

Read more",Christine Sun : 027628 2036
https://www.barfoot.co.nz/property/rental/auckland-city/mt-roskill/house/26001558,"1/509 Richardson Road, Mt Roskill","$730 per week, available now","Sunny Central Beauty!

BOOK A VIEWING TIME ONLINE NOW!
Scroll to the bottom of this page and click the 'View their website' link, or go to https://www.barfoot.co.nz/branches/mt-roskill?tab=ForRent

The home welcomes you with warm wooden laminate floors that flow through the living spaces, creating a calm and stylish feel. The lounge is generous and inviting, complete with a heat pump to keep your family comfortable all year round. From here, you can enjoy the elevated suburban outlook, a peaceful backdrop to everyday life.

Three sunny bedrooms provide plenty of room for everyone to unwind. The home also features a modern tiled bathroom and the convenience of two toilets, making busy mornings a breeze.

With entry via one of the bedrooms, ideal for secure parking, storage, or even a small workshop area. The builders will be clearing the remaining materials, ensuring the space is clean and ready for you on move-in day. You also have a carport and extra off-street parking for added convenience.

Located close to public transport, local shops, parks, supermarkets, and within the sought-after Lynfield College zone, May road primary is a 2min walk. This home sits right where families love to be. A DVS ventilation system and double glazed windows keep moisture levels at the minimum
Fully Fenced of area.

TOTAL MOVE IN COST:
1 week rent in advance and 4 weeks' bond

TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/mt-roskill?tab=ForRent
Click the BOOK A VIEWING link and register to view. Upon registration, you will receive a confirmation email/text with more information regarding the viewing.

Beware of scams! Barfoot and Thompson do not ask for money up front until you have seen the property inside and out by a staff member who will be wearing ID and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person.

LANDLORDS: Barfoot & Thompson Mt Roskill offers full property management services. Please give me a call to discuss your requirements on 0274113877 or email D.lepua@barfoot.co.nz

Read more",Denzel Lepua : 027411 3877
https://www.barfoot.co.nz/property/rental/auckland-city/mt-roskill/house/30001354,"28 Katavich Place, Mt Roskill","$820 per week, available 9th March","Great Location - Gem in Mt Roskill

This solid two-storey brick-and-tile home is tucked away in a quiet cul-de-sac in Mt Roskill, Auckland, offering comfortable family living with great views from the lounge and bedrooms. Conveniently located, the property is close to local shops and provides easy access to the motorway.

Inside, the home features four bedrooms and two bathrooms, along with a good-sized kitchen that flows into the living areas. Additional spaces include a rumpus room and a sunroom downstairs, offering flexibility for family living, entertaining, or working from home.

Parking is well catered for with a single garage, carport, and one off-street park, providing a total of three parking spaces.

TOTAL MOVE IN COST:

1 week rent + 4 weeks' bond

TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/greenlane/rentals. Click the BOOK A VIEWING link and register to view. Upon registration, you will receive a confirmation email/text with more information regarding the viewing.

Beware of scams! Barfoot and Thompson do not ask for money up front until you have seen the property inside and out by a staff member who will be wearing ID and travel in a sign-written vehicle. They will then provide a full tenancy agreement for signing before the money is collected. If unsure, please pop into our branch and see us in person.

LANDLORDS: Barfoot and Thompson Greenlane offers full property management services. Please give me a call to discuss your requirements on 0212267616 or email c.lu@barfoot.co.nz

Read more",Coco Lu : 021226 7616
https://www.barfoot.co.nz/property/rental/auckland-city/mt-roskill/unit/11011801,"2/402 Mount Albert Road, Mt Roskill","$550 per week, available 6th March","Brick & Tile - Prime Location

Brick and tile unit, situated in a prime location of Mt Roskill. This comfortable and modern two bedroom unit offers a peace of mind plus effortless living in the heart of one of Auckland’s most convenient suburbs.

- Two bedrooms (one single, one double)
- One modern bathroom with laundry space in the corner
- Open plan living, with a modern kitchen equipped with modern features
- One available off-street carpark

Perfect space for professional singles or couples.

MOVE-IN COSTS:
Four weeks of rent as bond
One week of rent in advance

Read more",Jericho Asi : 027312 8775
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/11013700,"31A Gollan Road, Mt Wellington","$780 per week, available now","Great school zone with Scenic Reserve at your doorstep

Located in the sought after Stonefields school zone, at the foot of the scenic Mt Wellington mountain, this home offers a very convenient location and a wonderful lifestyle. Featuring a Lockwood interior with easy access to the mountain reserve and summit.

Offering 3 bedrooms, and a loft over garage giving potential for 4th bedroom and a bathroom, and separate toilet. The open kitchen and lounge area seamlessly connects to a spacious deck that basks in the all-day sun. The fenced yard is perfect for privacy and security. And if you feel adventurous, simply jump over the fence to access the scenic volcanic mountain reserve.

This home has a double garage, as well as a separate toilet designed within the garage. The loft over the garage makes for a generous storage/hobby room or a peaceful study area, or even a bedroom for those extended family and the extended hidden private space is perfect for your own work-from-home studio.

Gollan Road is the most northern and sought-after street in Mt. Wellington.

Zoned for Stonefield school zone, 13 minutes walk to school.
12 Minute Drive to Auckland Central City.
Super Central Location in Close Proximity
Nice walk to Mt Wellington Summit over the back fence!
Sylvia Park (7-minute drive), Lunn Avenue Commercial Strip (2-minute drive), Ellerslie Village (5-minute drive), Remuera Golf Club, Waiatarua Reserve & Eastern Bays Beaches.
Superb Transport Options with Dual Motorway Access points at Ellerslie (4 min drive), & Sylvia Park (4 min drive).
Panmure Train Station and main bus routes are just a stone's throw away.
also in zone Stanhope Road School and Baradene College, One Tree Hill College & Selwyn College.
Read more",Jazz Kaur : 027406 5938
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/11017034,"48B Ruawai Road, Mt Wellington","$880 per week, available 13th March","RELISH IN RUAWAI!

Discover modern living at its finest in this near-new, beautifully designed townhouse. Situated in a prime location, this spacious and stylish home offers the perfect combination of comfort, convenience, and contemporary charm.

Property Features:

* 4 Spacious Bedrooms: Light-filled and generously sized, including a master suite with a private ensuite.
* 2.5 Modern Bathrooms: Sleek and elegant finishes for ultimate comfort.
* Open Plan Living & Dining: Thoughtfully designed layout that flows seamlessly to a wrap-around sun-filled deck, perfect for relaxing or entertaining.
* Gourmet Kitchen: Modern appliances, stylish cabinetry, and ample counter space for culinary enthusiasts.
* Double Internal Garage: Secure parking and additional storage.
* Wrap-Around Deck: Ideal for soaking up the sun or hosting summer BBQs.

Prime Location:

* Minutes from Sylvia Park: Enjoy access to one of Auckland's premier shopping destinations, with dining, entertainment, and retail at your fingertips.
* Easy Motorway Access: Convenient for commuting to the city or surrounding suburbs.
* Local Amenities: Close to schools, parks, and public transport options.

This stunning townhouse offers a modern and luxurious lifestyle in a highly sought-after area. Don’t miss your chance to call this beautiful property home!

AVALIABLE FROM 13th MARCH

Move-in costs: 4-weeks bond, 2-weeks rent in advance
Available for 1 year fixed term tenancy, with the possibility of renewal

THIS PROPERTY IS PROUDLY LISTED BY BARFOOT & THOMPSON, ELLERSLIE

Landlords/Investors: Ask about our management packages, letting services, and rental appraisals. We specialize in rentals and property management across Auckland. email: ellerslie.rental@barfoot.co.nz

Read more",Arash Nassiri : 027287 8287
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/11021843,"142 Mount Wellington Highway, Mt Wellington","$1,100 per week, available now","Spacious 4 Beds 2 Baths in Mt Wellington

ATTENTION: PLEASE DO NOT COMPLETE AN APPLICATION FORM UNLESS YOU HAVE PHYSICALLY VIEWED THE PROPERTY WITH ONE OF OUR AGENTS. Please see below for booking details.

Act fast! This massive family home has been beautifully refreshed and is ready for its next chapter. With a prime location and a spacious layout, this one is sure to be snapped up quickly.

Key Property Features:
Unfurnished
Freshly Renovated Throughout: Featuring brand-new paint, plush new carpets, and stylish new curtains, new showers, new rangehood and new stove!
Massive 285 sqm Floor Area: Plenty of space for the whole family to grow.
4 Spacious Bedrooms: Generously sized rooms with a bright, airy feel.
2 Modern Bathrooms: Newly renovated for a sleek, clean finish.
Sun-Drenched Living: Enjoy plenty of natural light in both the front and backyards.
Abundant Parking: Ample car parking spaces on-site.

The Location:
Convenience is at your doorstep! You are within easy walking distance to Sylvia Park for shopping, dining, and entertainment, plus nearby train stations make the morning commute a breeze.

** Furniture shown in photos is not included**

$1100.00 per week. Available 13.03.2026!

MOVE IN COSTS:
- 4 x weeks bond = $4,400.00
- 2 x week rent in advance = $2,200.00
TOTAL: $6,600.00

Please copy and paste this link to book a viewing:
https://book.inspectrealestate.co.nz/RegisterNewNZ?agentID=BT-39&uniqueID=39002149

PLEASE NOTE: If there are no viewings available then please register your details so we can keep you up-to-date with new viewing times and property information. Viewings may be cancelled if there are no attendees registered or confirmed.

- Please copy and paste this link to complete the online tenancy application.
https://2apply.co.nz/Form?agentId=BT-39&uniqueId=39002149

- Please upload photo ID, proof of income, and a copy of your visa (if required).

EVERYONE over the age of 18 who wants to live at the property, needs their own application form and supporting documents and NEEDS to view the property in person.

IMPORTANT NOTICE: Beware of scams!
Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D and travels in a sign-written vehicle. They will then provide a full tenancy agreement to be signed IN OUR OFFICE prior to money collection. If unsure, please pop into our branch and see us in person.
We are currently not advertising on Facebook Marketplace.


Read more",Charlene Wan : 022657 6923
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/11023646,"444 Panama Road, Mt Wellington","$620 per week, available now","Mt Wellington Family Home

Large 3 double bedroom home situated on a generous sized section at the cul de sac end of Panama Rd.

The home offers huge open plan living with heat pump, shared dining and kitchen and a separate laundry/ pantry room.

There are 3 double bedrooms all with built in wardrobe space. There is a separate toilet and a new bathroom with a second toilet.

Wooden floors throughout and roller blinds allow full sun all day. There is a single garage with work bench and space for extra storage.

The back yard is fully fenced and has a full length deck and built in bbq for those summer evenings.

Read more",Jazz Kaur : 027406 5938
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/11023649,"2/179 Mount Wellington Highway, Mt Wellington","$475 per week, available now","Tidy one bedroom unit in Mount Wellington

This tidy and well-presented home is ideal for a professional couple looking for comfort and convenience.

The property features one spacious double bedroom and a generous lounge/living area, offering plenty of room to relax. The modern kitchen is separate from the living space, providing a practical and functional layout.

Located just minutes from Sylvia Park Shopping Centre, motorway access, and public transport routes, this home is perfectly positioned for those working in the city who still want to escape the hustle and bustle at the end of the day.

Note: Water is included in the rent.
1 x car park is included.,

Please get in touch to arrange a viewing - https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/11023649

Read more",Daniel Slater : 027257 5681
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/11023742,"668 Mount Wellington Highway, Mt Wellington","$690 per week, available 15th March","Character, Charm, Location! Comes with a study!

- 2 Bedroom + 1 study
- Formal lounge / 3rd bedroom
- 1 bathroom + 1 extra separate toilet
- 1 Garage parking + 2 carport and extra space for off-street parking
- Fully Fenced for kids to safely play in the garden
- Brand new kitchen appliance ( Dishwasher, oven , hobs etc)
- Brand new heat pump
- Brand new main pressure hot water cylinder
- Brand new shower
- Brand new roof and roof insulation
- Brand new blackout roller blind for the whole house
- Extra space next to garage for storage/workshop
- Freshly repainted
- Generous indoor laundry space for your washing machine and dryer
- Low maintenance garden
- Superb location, minutes away from motorway access, sylvia park, school and
public transport
- Right opposite Mt Richmond Domain for you to play with the kids or do your
routine run

This 2-bedroom plus study bungalow townhouse features a separate lounge (can be
use as 3rd bedroom with walk in wardrobe), spacious dining area, and a recently
renovated modern kitchen fitted with brand-new appliances - perfect for everyday living
and entertaining. Brand new roof and insulation to keep your family cool during summer
and warm during winter. Brand new main pressure hot water cylinder and brand new
shower to ensure you get a nice and relaxing shower everyday.

Enjoy the privacy of a large, fully fenced garden, ideal for children, pets, or outdoor
gatherings. Parking is well catered for with a single garage, two carports, and additional off-street
spaces. Small workshop/storage next to the garage for the extra space you needed

Just minutes from Sylvia Park Shopping Centre, motorway access, schools, and public
transport - and conveniently located right across from the beautiful Mt Richmond Domain - this home offers outstanding convenience in one of Auckland’s fastest-
growing areas.

Come for a viewing and you will fall in love with the place!

VIEWINGS:
Register your interest by clicking the 'BOOK A VIEWING LINK' on this page, to transfer to our online 'BOOKING SYSTEM', register and select the available viewing time.

Note: Once registered - All viewing times and updates will be messaged to you via this automated system.

MOVE IN COSTS:
Total to move in costs (5 weeks) - 1 weeks rent, 4 weeks rent to cover bond.

Read more",Samantha Sinclair : 027839 3779
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/11023929,"2a/47 Stanhope Road, Mt Wellington","$750 per week, available 9th March","For Rent – 2A/47 Stanhope Road, Mount Wellington

This beautifully renovated home offers modern living in a highly convenient location – perfect for tenants seeking comfort, space, and lifestyle.

Featuring three large double bedrooms, each with built-in wardrobes. this home is designed for easy everyday living. The spacious designer family bathroom includes a luxurious bath, with the added convenience of a separate WC – ideal for families or shared living.

At the heart of the home is the stunning renovated kitchen, complete with a generous engineered stone island and sleek induction cooktop. The open-plan living flows effortlessly onto a North-East facing entertainers’ balcony, offering a peaceful outlook and plenty of space to enjoy a summer barbecue with friends.

Located within walking distance to local cafés, the Lunn Avenue Shops, and Mount Wellington, you’ll also be just a short 7-minute drive to Sylvia Park and have easy access to motorways heading both north and south. The popular beaches and eateries of St Heliers, Kohimarama, and Mission Bay are all approximately 15 minutes away.

This is low-maintenance living in a fantastic location.

Move in costs:
4 weeks bond
2 weeks rent in advance

Get in touch today to arrange a viewing!

Read more",Daniel Slater : 027257 5681
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/11024404,"79A Jolson Road, Mt Wellington","$680 per week, available 5th March","Available New! - New renovated 3 bedroom house in Mt Wellington

*** Please register online at barfoot.co.nz for available viewing times ***
https://www.barfoot.co.nz/our-people/c.sun2

This property is managed by MJ HOME. It is purpose-built and professionally designed for long-term rental.

Property overview:
- 3 Bedrooms
- 1.5 Bathrooms
- Well designed Kitchen, spacious common area
- Allocated parking
- Outdoor area
- Convenient location
- Full fenced community

Available Right Now!

Move In Costs:
1 week rent - $680.00
Bond - $2720.00
Total - $3400.00

Pet upon consent & No smoking allowed

Read more",Christine Sun : 027628 2036
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/15002219,"428 Panama Road, Mt Wellington","$595 per week, available now","SHORT TERM - in Convenient location!

ONLY AVAILABLE UNTIL 12 JUNE 2026!! - NO EXCEPTIONS!

This is a beautifully renovated 1960s 3 bedroom weatherboard home sits on a large fully fenced section.
PROPERTY DETAILS
*3 spacious bedrooms
*Indoor/outdoor flow lounge to deck
*Rear deck BBQ & entertainment area
*Double lock up garage w/ bar for summer drinks
*Additional Carport
*Heat pump/inverter + fire place
*HRV system
Close to Sylvia Park and Mount Wellington shopping centre, and the newly built retail centre just next door. Transport - train, bus and easy motorway access. No pets or smoking.

COSTS to move in: X2 weeks rent in advance, & 4 week's bond.

Read more",Holly Costello : 027248 6789
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/31001599,"243A Panama Road, Mt Wellington","$680 per week, available 18th March","243A Panama Road, Mt Wellington

Introducing a newly renovated gem in a prime location!

This spacious 3 double bedroom home is now available for rent. Featuring an open plan kitchen/dining area, separate dining and living room, and generously sized bedrooms, this property offers the perfect blend of comfort and functionality.

With new carpet and fresh paint throughout, this home exudes a modern and inviting atmosphere. The large yard provides ample space for kids to play and for outdoor entertaining. A separate laundry adds convenience to your daily routine.

Located in the sought-after school zone for Otahuhu College, this property is also close to Sylvia Park, public transport options, and motorway links, ensuring easy access to all amenities and destinations.

Don't miss out on this fantastic opportunity to make this your new home sweet home! Contact us now to schedule a viewing and secure your spot in this desirable property.


Total Move in cost (5 Weeks )
1 weeks rent in advance
4 weeks rent as a bond

No Smoking allowed

Property is located at the end of a long shared driveway, so you will not be able to view from roadside.

For more information, please Call/Text:
Andrew - 027 431 9563
Office 09 276 6784

To speed up the application process, you can now apply online on the Barfoot & Thompson website !!

Please view the property from the roadside only. DO NOT ENTER the property or park on the driveway under any circumstances.

* TO REGISTER for Viewings - please click on 'Book a Viewing Time' on the Barfoot & Thompson website, enter your contact details and you will automatically be updated when viewing time is available.*

Disclaimer : 'Beware of Scams !! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.'

Read more",Andrew Lim : 027431 9563
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/45002433,"69 Aranui Road, Mt Wellington","$700 per week, available 8th April","SOLID 3 BEDROOM BRICK & TILE HOME

Take a look at this well-founded 3 bedroom home based in the heart of Mt Wellington. This property features 3 bedrooms of good sizing, 1 renovated bathroom, kitchen, spacious living area with wall heating, heat pump and wooden polished floors throughout. Separate single garage on large section with plenty of off-street parking is included as well.

This property is in close proximity to Sylvia Park, train station and buses with easy access to motorway.

Property overview:
- 3 bedrooms
- 1 bathroom
- Separate laundry
- Heat pump
- Single garage & off-street parking
- Large section
- Prime location

Available from 17/01/2025.

Move In Costs:
$700.00 - 1 Week's Rent
$2,800.00 - Bond
--------------------
$3,500.00 - Total

No smoking inside.

Read more",Braydon Taiapa : 027278 6687
https://www.barfoot.co.nz/property/rental/auckland-city/mt-wellington/house/92000037,"153 Ireland Road, Mt Wellington","$695 per week, available 27th March","Spacious Three Bedroom Family Home in Mt Wellington

To book a viewing please go to www.barfoot.co.nz/92000055 and view the available times to book in or enquire through the website.

There is a generous open plan lounge, dining room and kitchen. Three bedrooms and one family bathroom with a private garden and off street parking for two vehicles.

This lovely three bedroom family home is located in Mt Wellington, within walking distance of Sylvia Park and the Panmure Basin.

This property is currently tenanted and available to rent 27th March 2026.

Beware of Scams: Barfoot & Thompson does not ask for money in emails without undertaking the full application process, checks and tenancy agreements being drawn up. Payment can be made at a branch or to our BNZ account supplied inside the tenancy agreement. If you are unsure if a request is legitimate, please phone the branch and check with the Property Manager.

Read more",Daniel Slater : 027257 5681
