URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/rental/north-shore-city/albany/unit/11008864,"12/53 The Avenue, Albany","$610 per week, available 6th March","Cosy Albany Apartment

This upper level, well presented apartment, in popular central Albany would suit a single/ professional couple or small family.

This apartment boasts:
* Two bedrooms
* One bathroom/laundry
* Modern kitchen with breakfast bar
* Well presented, tidy and modern
* Great indoor/outdoor flow to sunny deck ideal for barbeques with friends and family

Conveniently located near Albany Westfield Mall, Massey University, local transport facilities, restaurants, and shops. with easy access to the motorways.

Available: 07/03/2026

Move in costs:
1 Weeks Rent
4 Weeks Bond

No smokers or Pets

Read more",Jason Wang : 022584 8117
https://www.barfoot.co.nz/property/rental/north-shore-city/beach-haven/apartment/11021831,"80B Lancaster Road, Beach Haven","$450 per week, available now","Spacious Unit in Beach Haven

Brand new carpet will be installed before you move in. Rent this exceptionally spacious one-bedroom, one-bathroom apartment that feels like home. Perfect for a couple, It offers bright, generous living areas and a great location, making it ideal for working professionals seeking comfort and convenience.

Key Features:
- Enjoy a large layout that gives you plenty of room to live and relax.
- Includes a roomy, spacious kitchen perfect for cooking.
- Comes with a small, easy-care lawn area.
- Rare inclusion! Two dedicated off-street car parks are provided.
- separate laundry

Prime location!
You'll love the convenience of being close to essential amenities, just a short walk to Foursquare, takeaways and the nearby Beach Haven shops.
Excellent access to local bus routes at your doorstep!

Don't miss out on securing this fantastic, well-located apartment.

Water and electricity are separate.

Please text Holly on 0272486789 for more information.

Book in for a viewing via our 'Book a Viewing' link or contact me. This apartment won't last long!
https://www.barfoot.co.nz/property/rental/north-shore-city/beach-haven/apartment/11021831

Read more",Holly Costello : 027248 6789
https://www.barfoot.co.nz/property/rental/north-shore-city/beach-haven/house/11009217,"23 Paragon Avenue, Beach Haven","$790 per week, available now","Spacious & Sunny on Paragon Ave for rent

This spacious four-bedroom property offers a generous open plan living and dining area (with heat pump) that opens to a large, sunny fenced-off deck.

In zone for Beach Haven School, Birkdale North School and Birkdale Intermediate.

Move in Costs:
2 Weeks Rent
4 Weeks Bond

VIEWING: Interested in viewing this property? Please register your details via the Barfoot & Thompson website http://www.barfoot.co.nz and click on ""BOOK A VIEWING"".

Beware of Scams: Barfoot & Thompson does not ask for money in emails without running a full application processes, checks and tenancy agreements being drawn up. Payment can be made at a branch or to our BNZ account supplied inside the Tenancy Agreement. If you are unsure if a request is legitimate, please telephone the branch landline and check with the Property Manager.

Read more",Eric Li : 027448 7818
https://www.barfoot.co.nz/property/rental/north-shore-city/beach-haven/house/11024353,"8/2 John Bracken Way, Beach Haven","$460 per week, available now","Retirement Village - Beach Haven

Retirement Village - Beach Haven

Suitable for singles and couples over the age of 60.

This independent living opportunity in a retirement village features a tidy one-bedroom, one-bathroom single-level unit, with one off-street carpark. Lawn maintenance is included in the $ 460-per-week rent. This unit is suitable for a single person or a couple over 60.

No smokers. Maximum occupants: 2

The cost to move in is the first two weeks' rent and a bond equal to four weeks' rent. For inquiries, contact Eve Pallatt 027 540 9895.

Read more",Eve Pallatt : 027540 9895
https://www.barfoot.co.nz/property/rental/north-shore-city/birkdale/house/11002280,"3/143 Birkdale Road, Birkdale","$600 per week, available now","The Best In Birkdale - Water included

This beautifully renovated unit offers comfortable, easy living with a fresh modern touch. Featuring updated flooring throughout and stylish new fixtures and fittings, the home feels bright and inviting. A heat pump in the lounge ensures year-round comfort, completing this contemporary and well-presented space.

There are two double bedrooms and one generous sized bathroom.

The open plan kitchen and living space flows seamlessly out onto the large deck and garden. A beautiful private space perfect for entertaining and relaxing.

A superb location within walking distance to Birkdale Intermediate, Birkenhead College and Birkdale Primary. The local shops are also just a two minute walk up the road.

An easy commute to the CBD with the bus stop just across the road.

Rent includes water!

No Smoking allowed

A pet is considered on request. Please note that if a pet is accepted, a 2 week rent pet bond will need to be paid

Move in costs payable on signing a tenancy agreement:
4 weeks for bond
2 weeks for pet bond if applicable
2 weeks rent in advance

Available from 25th February 2026

VIEWING: interest in viewing this property? Please register you details via the Barfoot & Thompson website and click on BOOK A VIEWING

Beware of Scams: Barfoot & Thompson does not ask for money in emails without running a full application process, checks and tenancy agreements being drawn up. Payment can be made at a branch or to our BNZ account supplied inside the Tenancy Agreement. If you are unsure if a request is legitimate, please telephone the branch landline and check with the Property manger

BOOK A VIEWING TIME ONLINE NOW!

Read more",Carol Robinson : 027279 2212
https://www.barfoot.co.nz/property/rental/north-shore-city/birkdale/house/11002324,"38A Birkdale Road, Birkdale","$580 per week, available now","Brilliantly Located Home In Birkdale

This 3 bedroom, 1 bathroom home in Birkdale is brilliantly located at Verran's Corner. There is a convenience store, cafe, takeaway, bakery and the bus station which makes transport a breeze.

The home is warm, bright and welcoming with character. The open plan living, kitchen and dining space flows out onto a large covered deck area, a perfect spot to entertain and watch the sunsets over the valley.

There are two offstreet parking spaces including one under a carport.

Close to Verran's Primary, Birkenhead College and Birkdale Intermediate.

Pets permitted by negotiation.

VIEWING: Please register your details on BOOK A VIEWING to register viewing interest

If you are interested in viewing this property please register your details via the Barfoot & Thompson website and click on BOOK A VIEWING.

Beware of Scams: Barfoot & Thompson does not ask for money in emails without running a full application processes, checks and tenancy agreements being drawn up. Payment can be made at a branch or to our BNZ account supplied inside the Tenancy Agreement. If you are unsure if a request is legitimate, please telephone the branch landline and check with the Property Manager.

Read more",Vicky Che : 027801 3576
https://www.barfoot.co.nz/property/rental/north-shore-city/birkdale/house/11018678,"26 Seon Place, Birkdale","$695 per week, available now","The Heart of Birkdale!

VIEWING: Please register your details through BOOK A VIEWING link on our Barfoot & Thompson Glenfield website. You will receive an email/txt with the next available viewing. All viewing interest must be registered through BOOK A VIEWING link.

This well-appointed 3-bedroom home offers plenty of space for the whole family, with multiple living areas and a large backyard perfect for kids to explore!

PROPERTY FEATURES:
- Sunroom – perfect for relaxing or entertaining
- Separate lounge area for extra comfort
- Separate kitchen & dining area – plenty of space for family meals
- Separate laundry for convenience
- 1 bathroom
- Large fully fenced backyard – great for kids and pets
- Single carport + additional off-street parking
- Rumpus room – ideal for working from home or storage
- Single garage for storage or parking

Located in a great neighborhood, close to schools, shops, and public transport.

FURTHER DETAILS:
The costs involved in securing the property are: X4 week's bond, X2 weeks rent in advance

Read more",Amani Casas-Clarke : 027355 6427
https://www.barfoot.co.nz/property/rental/north-shore-city/birkdale/house/11022590,"17 Vonnell Place, Birkdale","$770 per week, available now","Elevated 4 Bedroom Home

This elevated 4 bedroom home offers the perfect balance of indoor & outdoor living. The open plan dining & kitchen space flows out onto a covered deck which can be enjoyed year round. Spread over 2 levels with 4 good sized bedrooms & space off the master bedroom that can be used as a large dressing room or study. Property comes with fridge & washing machine.

Nestled at the end of a cul-de-sac amongst mature trees you can relax & unwind in a private & quiet setting, ideal for those who love nature.

With ample off street parking & the added bonus of the lawn mowing being included in the rent.

Fantastic location close to Birkenhead & Glenfield shopping centres as well as a short walk through the reserve to the local Primary School. At the end of the road, enjoy the horses at Chelsea Pony Club.

Move in Costs:
2 weeks rent in advance
4 weeks bond

VIEWING: Interested in viewing this property? Please register your details via the Barfoot & Thompson website and click on BOOK A VIEWING.

Beware of Scams: Barfoot and Thompson does not ask for money in emails without running a full application processes, checks and tenancy agreements being drawn up. Payment can be made at a branch or to our BNZ account supplied inside the Tenancy Agreement. If you are unsure if a request is legitimate, please telephone the branch landline and check with the Property Manager.

Read more",Kylie Bellamy : 027836 0305
https://www.barfoot.co.nz/property/rental/north-shore-city/birkenhead/house/11001169,"15 Caram Place, Birkenhead","$790 per week, available now","Tranquil Spacious Living

***VIEWING: Please register your details on BOOK A VIEWING to register viewing interest ***

Set on a quiet cul de sac street, this beautiful home offers tranquility in a bush setting.

Split over three levels, this spacious property offers four bedrooms, a study and two bathrooms (including an ensuite off the master bedroom).

The open plan living and dining area has a bright and airy feel with high ceilings. A heat pump will keep the home cosy and warm throughout the winter. Easy indoor outdoor flow onto the deck and fenced garden, which is a perfect space for entertaining.

There is the bonus of a tandem garage for off-street parking or storage space.

Fantastic location close to Verran's Corner bus station for an easy commute to the CBD, shops and cafes.

Move in Costs:
2 Weeks Rent
4 Weeks Bond

VIEWING: Please register your details on BOOK A VIEWING to register viewing interest

Beware of Scams: Barfoot and Thompson does not ask for money in emails without running a full application processes, checks and tenancy agreements being drawn up. Payment can be made at a branch or to our BNZ account supplied inside the Tenancy Agreement. If you are unsure if a request is legitimate, please telephone the branch landline and check with the Property Manager.

BOOK A VIEWING TIME ONLINE NOW!

Read more",Vicky Che : 027801 3576
https://www.barfoot.co.nz/property/rental/north-shore-city/birkenhead/house/11023634,"1/36 Rangatira Road, Birkenhead","$895 per week, available now","Character, Charm and Position

Located next door to a peaceful reserve, this charming home offers 3 generous bedrooms and two lounges. Full of character finishes, including the original timber wall panelling and doors.

Freshly painted with new carpets in the main lounge and bedrooms. A heat pump in the lounge provides year-round comfort. An entertainer's deck off the kitchen that catches the evening sun and birdsong.

Off-street parking available. Rent includes water.

Very handy to Verrans Corner and public transport.

No smokers please.

Move in costs, one week's rent in advance, 4 week's rent for bond.

*Will be Healthy Homes compliant before tenancy start date

Pets considered

Furnished option available
1/36 Rangatira - $895
2/36 Rangatira - $850
1 & 2 combined - $1595

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person.

Read more",Joseph Hickton : 027292 3427
https://www.barfoot.co.nz/property/rental/north-shore-city/birkenhead/house/11023636,"2/36 Rangatira Road, Birkenhead","$850 per week, available now","Ideal for Family or Group

Located right next door to a peaceful nature reserve is this 4 bedroom upstairs home. Thoughtfully laid out offering generous bedrooms and an open plan kitchen and a bright, spacious lounge. Fresh paint and new carpets throughout.

Water is included in the rent. Limited off street parking is available.

No smokers please.

Move in costs, one week's rent in advance, 4 week's rent for bond.

*Will be Healthy Homes compliant before the tenancy start date

Pets considered

Furnished option available on request.
1/36 Rangatira - $895
2/36 Rangatira - $850
1 & 2 combined - $1595

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person.

Read more",Louise Benson : 027431 9536 | Joseph Hickton : 027292 3427
https://www.barfoot.co.nz/property/rental/north-shore-city/birkenhead/house/11023637,"3/36 Rangatira Road, Birkenhead","$475 per week, available now","Spacious, bright Studio

This property is unique. It offers a thoughtful layout with an open plan kitchen/lounge, separate bathroom and a generous bedroom.

Nestled in amongst a nature reserve, you can enjoy the privacy and birdsong.

*Water and electricity are included in the rent.*

No smokers please.

Move in costs, one week's rent in advance, 4 week's rent for bond.

*Will be healthy homes compliant before tenancy start date

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person.

Read more",Louise Benson : 027431 9536 | Joseph Hickton : 027292 3427
https://www.barfoot.co.nz/property/rental/north-shore-city/birkenhead/house/11023638,"4/36 Rangatira Road, Birkenhead","$475 per week, available now","Bright Studio and Nature

Nestled in amongst a nature reserve, you can enjoy the privacy and birdsong. Offering a cosy unit with a separate kitchen and open-plan bedroom/lounge. Bathroom and a separate WC for convenience. Fresh paint and carpet.

Water and reasonable electricity use are included in the rent.

No smokers please.

Move-in costs, one week's rent in advance, 4 week's rent for bond.

*Will be healthy homes compliant before tenancy start date.

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person.

Read more",Joseph Hickton : 027292 3427 | Louise Benson : 027431 9536
https://www.barfoot.co.nz/property/rental/north-shore-city/birkenhead/house/11023640,"6/36 Rangatira Road, Birkenhead","$495 per week, available now","Stylish Studio Flat

Nestled in amongst a nature reserve, you can enjoy the privacy and birdsong. Offering a spacious unit with separate kitchen and open plan bedroom/lounge. Bathroom and a separate WC for convenience. Fresh paint and carpet.

Water and electricity are included in the rent.

No smokers please.

Move in costs, one week's rent in advance, 4 week's rent for bond.

*Will be healthy homes compliant before tenancy start date

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person.

Read more",Joseph Hickton : 027292 3427
https://www.barfoot.co.nz/property/rental/north-shore-city/birkenhead/house/11024367,"36 Rangatira Road, Birkenhead","$1,595 per week, available now","Spacious Delightful Peaceful and Charming

Located next door to a peaceful reserve, this charming home offers 7 generous bedrooms and three lounges with 2 usable kitchens. Full of character finishes, including the original timber wall panelling and doors.

Freshly painted with new carpets in the main lounge and bedrooms. A heat pump in the lounge provides year-round comfort. An entertainer's deck off the kitchen that catches the evening sun and birdsong.

Off-street parking available. Rent includes water.

Very handy to Verrans Corner and public transport.

No smokers please.

Move in costs, one week's rent in advance, 4 week's rent for bond.

*Will be Healthy Homes compliant before tenancy start date

Pets considered

Furnished option available
1/36 Rangatira - $895
2/36 Rangatira - $850
1 & 2 combined - $1595

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person.


Read more",Joseph Hickton : 027292 3427
https://www.barfoot.co.nz/property/rental/north-shore-city/forrest-hill/house/11023759,"41 Kenmure Avenue, Forrest Hill","$1,200 per week, available now","Space, Comfort and Pool

Located in the quiet neighbourhood of Kenmure Ave and set back off the road for complete privacy is this spacious, family home complete with swimming pool, double garage and oodles of parking.

On the ground floor you enter the tiled, open foyer. Located on this level is the master suite with ensuite and walk in wardrobe, an office with its own WC, double glass doors leading into the generous lounge/TV room, the carpeted stairs to the 2nd level and internal access to the double garage and laundry.

The lounge and TV room are a combined, wonderful space with doors opening up to the pool. Leading off here is the kitchen and dining room - again with doors both sides leading to the outdoor entertaining area or pool. The kitchen is modern, well equipped with a 900mm stainless electric/gas cooker and very spacious as is the dining room.

Upstairs you have three more good sized double bedrooms and a modern bathroom.

Pool and garden maintenance included in the rent.

In zone for Campbells Bay Primary, TNIS and both Westlake High Schools.

The first viewing will not be until after 2 March 2026.

No smokers please.

Move-in costs: 4 weeks bond, 1 week's rent in advance.

To ensure your viewing of this property, you must register. If you do not register, the viewing may not be confirmed. By registering you will automatically be advised of any changes, updates or future viewings.

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D. and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person

Read more",Louise Benson : 027431 9536
https://www.barfoot.co.nz/property/rental/north-shore-city/glenfield/house/11023654,"4 Easton Park Parade, Glenfield","$900 per week, available now","Spacious 7-Bedroom Home with Large Garden

Property is available on 31/03/2026

Located in a peaceful, family-friendly street in the heart of Glenfield, 4 Easton Park Parade presents an exceptional opportunity for those seeking space, flexibility, and comfort. This generously proportioned home is perfectly suited to large families or extended households who value room to spread out while enjoying a convenient North Shore lifestyle.

Offering seven spacious bedrooms, the home provides abundant accommodation options, whether you need extra rooms for children, guests, a home office, or multi-generational living. Two well-appointed bathrooms ensure practicality for busy households, while the thoughtful layout enhances everyday functionality.

The home features two separate living areas, creating excellent versatility for both relaxed family living and entertaining. Whether it’s quiet evenings in one lounge while the kids enjoy the other, or hosting gatherings with friends and family, the layout adapts easily to your needs. The well-proportioned kitchen and dining area form the heart of the home, offering good flow to the outdoor spaces and making indoor-outdoor living effortless.

Outside, a large and spacious garden provides plenty of room for children to play, for weekend barbecues, or simply to unwind in your own private green space. The outdoor area complements the generous interior, adding even more flexibility to this already substantial property.

Conveniently positioned close to Glenfield Mall, local schools, parks, public transport, and with easy motorway access, this home delivers both lifestyle and location. With its impressive size and adaptable layout, this is a rare opportunity to secure a versatile family home in one of Glenfield’s most accessible pockets.

Read more",Wenzi Liu : 027581 4692
https://www.barfoot.co.nz/property/rental/north-shore-city/long-bay/house/11024381,"3 Shelby Place, Long Bay","$1,300 per week, available now","Luxurious Home in Long Bay School Zone

Fall in love with this luxurious home zoned for Long Bay Primary & College and Northcross Intermediate.

The designer kitchen steals the show - equipped with high-end Asko appliances, gas cooking on a kitchen island with a pop-up power outlet, and so much storage! The family room to the right has a double-sided gas fireplace offering comfort and ambience when you entertain, and the lounge/dining on the left opens out to a private and spacious, partially covered deck.

Upstairs: Large open plan lounge & 3 bedrooms with heat pumps
- Oversized Master with sea views, a study/nursery, walk-in wardrobe, large ensuite and separate balcony
- 2 large double bedrooms
- 2nd bathroom with shower and bath

Downstairs:
- 2nd Master with outdoor access and ensuite
- Separate toilet
- Open plan living/dining and kitchen with American White Oak floors

Low maintenance grounds, double internal access garage with 3 OSPs, great storage and an alarm system are added bonuses. Families find living in Long Bay peaceful and vibrant at the same time with markets, New World, local eateries, beach access and Nature walks, and it's a short drive to The Bays and motorway access.

Available NOW. Pets considered on request, strictly no smoking. Tenants to maintain grounds.

Move In Costs: 4 weeks bond & 1 week rent. A pet bond may apply.

Read more",Amanda Chue : 027836 4913
https://www.barfoot.co.nz/property/rental/north-shore-city/milford/townhouse/11023851,"6B Seaview Road, Milford","$720 per week, available now","Modern, Light and Location

Welcome to this stylish and modern two bedroom unit in the heart of Milford. Enjoying elevation and some sea views, this rear unit offers a modernised kitchen and bathroom, two double bedrooms and open plan lounge and dining room.

10 minutes walk to Milford Marina, Beach and Village with everything on offer.

Off street parking for two cars.

In zone for Campbells Bay School, TNIS and both Westlake High Schools.

No smokers please. Pets considered on request.


Move-in costs: 4 weeks bond, 1 week's rent in advance. A pet bond may be required if the landlord consents to one or more pets being kept at the property

To ensure your viewing of this property, you must register. If you do not register, the viewing may not be confirmed. By registering you will automatically be advised of any changes, updates or future viewings.

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D. and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person

Read more",Louise Benson : 027431 9536
https://www.barfoot.co.nz/property/rental/north-shore-city/rosedale/apartment/11012790,"7H Vega Place, Rosedale","$750 per week, available now","1 minute from the motorway

RENT IS $600 PER WEEK; $750 PER WEEK INCLUDING POWER, HIGH-SPEED INTERNET, WATER, RUBBISH COLLECTION, LAWN MOWING AND TWO OFF-STREET CAR PARKS.
(The inclusive rate is fixed and non-optional.)

To register for a viewing please click on ""Book a viewing"" on the Barfoot and Thompson website
VIEWINGS ARE MONDAY TO FRIDAY ONLY

This upstairs three bedroom apartment has a very large living area, that opens onto a spacious north facing deck

Metres from Constellation bus station, motorway and short drive to local shops and beaches

There is off street parking for two cars
(NO GARAGE)

All though this is an industrial area, the home is quiet inside and not much activity during the weekend
Noted no grounds to maintain

No smoking or vaping allowed
A cat will be considered

HEALTHY HOME COMPLIANT

Viewings may be cancelled if there are no attendees registered or confirmed
If there is not a suitable viewing time, please still register and we will notify you of the next viewing time

Please note we can not accept any applications before you view the property

Move-in costs include:
1 weeks rent
4 weeks rent for bond

Read more",Karen Williams : 0274319 514
https://www.barfoot.co.nz/property/rental/north-shore-city/sunnynook/house/11020333,"11B Helicon Place, Sunnynook","$650 per week, available now","3-Bedroom Family Home in Sunnynook – Great Location

This well-presented 3-bedroom, 1-bathroom home is located in a quiet cul-de-sac in the popular suburb of Sunnynook. Offering comfortable living and a convenient location, this property is ideal for families or professionals.

Property features include:
- Three good-sized bedrooms
- One tidy bathroom
- Functional kitchen with ample storage
- Open-plan living and dining area
- Private outdoor area
- Off-street parking

Location highlights:
- Close to Sunnynook shops, cafes, and public transport
- Easy access to motorways
- Short drive to Wairau Park and nearby amenities

Moving in costs: 4 week bond + 2 week rent in advance

VIEWING: Please register your details through BOOK A VIEWING link on our Barfoot & Thompson Glenfield website. You will receive an email/txt with the next available viewing. All viewing interest must be registered through BOOK A VIEWING link.

Read more",Albert Fong : 027281 0698
https://www.barfoot.co.nz/property/rental/north-shore-city/totara-vale/house/11022418,"14 Highgrove Lane, Totara Vale","$1,020 per week, available now","Spacious 5 Bedroom Home - Great Location!

Discover the perfect blend of space, comfort, and convenience at 14 Highgrove Lane. This beautifully refreshed family home has been recently painted throughout, offering a bright and contemporary atmosphere that is ready for you to move straight in. It is fully Healthy Homes compliant property, so you can enjoy peace of mind knowing your family will stay warm and comfortable through every season.

Enjoy lovely views of the sea and the city from the top floor. The property features an expansive kitchen, with a gas stove and ample workspace for those who love to cook. With five generous bedrooms and four modern bathrooms, the home provides an exceptional level of privacy and convenience for a family or working professionals.

Practicality is at the forefront with a double internal access garage supplemented by two additional off-street parking spaces. The location is equally impressive, situated just five minutes from the motorway on-ramp for an easy commute. You will find yourself perfectly positioned near local supermarkets and scenic parks, while also benefiting from being in-zone for Albany Senior High School.

This property represents a rare opportunity to secure a high-quality rental in a sought-after neighborhood.

Move in costs: 4 weeks bond, 2 weeks rent in advance

Book in for a viewing via our 'Book a Viewing' link or contact me.

Read more",Holly Costello : 027248 6789
https://www.barfoot.co.nz/property/rental/north-shore-city/totara-vale/house/11023869,"14 Tetrarch Place, Totara Vale","$600 per week, available now","3 Bedroom 1 Bathroom short term

Fixed term tenancy for 9 months, followed by a periodic tenancy, as the property is intended for future development.

Property Features:

Three bedrooms

One bathroom

Spacious living area

Functional kitchen

Separate laundry

Tidy and well-presented throughout

Large section with plenty of outdoor space for the family

Enjoy a safe and peaceful setting while being close to everything you need.

Fantastic Location:

Just a short stroll to Rewi Alley Reserve and playground.

Conveniently located near:

Wairau Park

Glenfield Mall

Local cafes and restaurants

Easy access to State Highway 1 for quick commuting

This home is perfect for families looking for space, convenience, and a friendly neighbourhood atmosphere in Totara Vale.

Read more",Denise Zhu : 027839 3298
https://www.barfoot.co.nz/property/rental/papakura-district/conifer-grove/townhouse/11022303,"15 Nganui Avenue, Conifer Grove","$795 per week, available now","Conifer Grove Location

Modern 4-Bedroom, 2-Bathroom Gem in a Prime Location!

Key Features:
- 4 bedrooms offering ample space for your family or guests
- 2 bathrooms for added convenience and comfort
- Close proximity to Conifer Grove School and Waiata Shores Playground (2-minute walk)
- Enjoy easy access to nearby parks like Brylee Drive Reserve, Balgowan Reserve, and Bacardi Reserve
- Convenient location near Motorway and State Highway 1 for seamless commuting

Step into a contemporary living space that exudes charm and sophistication. This property is designed to meet your every need and elevate your lifestyle.

Don't miss out on the opportunity to call this modern gem your new home! Contact us today to schedule a viewing and experience luxury living at its finest.

Available -30/01/2026
Rent -$795.00
Book for a viewing online or call 09 363 1333

Beware of scams! Barfoot and Thompson do not ask for any money to paid upfront for our properties until after you have viewed by a staff member who will be wearing I.D and travel in a sign-written vehicle and completed our application form. If you are the successful applicant, we will provide you with a tenancy agreement and clear instructions on what money you are required to pay and when. If unsure, please give us a call or pop into our branch and see us in person.

Read more",Preena Kaur : 027886 4600
https://www.barfoot.co.nz/property/rental/papakura-district/drury/apartment/35001439,"368B Jesmond Road, Drury","$600 per week, available now","Plenty of Storage

Available now

Lovely, neat and tidy two bedroom unit, featuring open plan living and spacious bedrooms.

Large shedding, plenty of space

Close to motorway access.

Total move in cost is $3600.00 (being first weeks rent and four weeks bond)

LANDLORDS... ARE YOU LOOKING FOR PROPERTY MANAGEMENT or A CASUAL LETTING SERVICE?

Tired of the stress and hassle, let us do the hard work for you... its what we love to do. Call Donna on 027 839 9246 or the office on 09 2987977 and begin to relax.

Read more",Keith Nicholls : 0274319 644
https://www.barfoot.co.nz/property/rental/papakura-district/drury/house/59003235,Drury,"$720 per week, available now","Spacious Family Living in the Heart of Drury

Positioned in the rapidly growing suburb of Drury, this well-presented home at Great South Road offers comfort, space, and convenience for families or working professionals looking to enjoy both lifestyle and connectivity.

Property Features:

Generous 3 bedrooms with good natural light

Functional kitchen with ample storage

Open-plan living and dining area

Family bathroom plus separate toilet (if applicable)

Large outdoor area – ideal for kids or entertaining

Spacious storages

Plenty of off-street parking

Easy-care section

A very large warehouse (over 400 sqm)

Fully enclosed and well sealed

Secure and lockable main door

Ideal for storage, equipment, machinery, or business use

Dry and safe

An additional open-sided shed

Generous space

Suitable for storing large items, vehicles, materials, or farm equipment

The location offers easy access while still providing privacy and security.

Perfect for: Storage;Contractors;
Small business operations;Equipment or vehicle storage

Location Highlights:

Quick access to State Highway 1 for commuting north or south

Minutes to Drury Town Centre

Close to Drury School and local amenities

Short drive to Papakura and surrounding retail hubs

Drury is a fast-developing area with exciting future growth, making this a great place to settle while still enjoying a semi-rural feel.

Move in cost:
1 Week rent in advanced
4 weeks rent as bond

Read more",Fiona Zhao : 027269 3705
