URL,Location,Sale_Type,Description,Agents
https://www.barfoot.co.nz/property/rental/north-shore-city/albany-heights/townhouse/11024326,"62 Salerno Rise, Albany Heights","$720 per week, available 30th March","Welcome to Your Dream Home in Point Ridge – Where Every Day Feels Like a Holiday!

Step into the exceptional and embrace a lifestyle defined by comfort, elegance, and security in one of Albany Heights’ most sought-after gated communities. This beautifully appointed, fully furnished home is ready for you—just pack your suitcase and start living the life you deserve!

Why You’ll Love Living Here:
- Light-Filled, Open Living: Enjoy an airy open-plan kitchen, dining, and living space that flows effortlessly onto a sun-drenched private courtyard—ideal for relaxing, entertaining, or soaking up the morning sun.
- Luxurious Bedrooms: Retreat to your spacious master suite, complete with a private balcony and stylish ensuite. A generous double bedroom offers a warm welcome to family or guests.
- Thoughtful Touches: Indulge in a beautiful main bathroom, with the added convenience of a separate downstairs guest toilet. Every detail has been designed for your comfort.

Unbeatable Resort-Style Amenities:
- Take a refreshing dip in the sparkling pool, work out in the private gym, or unwind in the tranquil sauna—all exclusively for residents.
- Enjoy the peace of mind that comes with secure gated access and an attentive on-site complex manager.

Parking & Practicality:
- Benefit from a double internal-access garage plus three additional off-street carparks—plenty of space for you and your visitors.

Please Note:
A third bedroom will be securely locked for owner storage. This outstanding home is available for a fixed-term tenancy until approximately the first week of January.

Opportunities like this are rare—be among the privileged few to call this vibrant, welcoming community your home.

Don’t miss your chance to experience this unique blend of luxury, convenience, and security.

Move in Costs:
4 weeks bond $2880.00 one week rent in advance $720.00 Total Cost $3600.00

Pets by Consent

***Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D and travels in a sign-written vehicle.

They will then provide a full, branded tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person***


Read more",Anna Mcleod : 027535 6521
https://www.barfoot.co.nz/property/rental/north-shore-city/albany/house/11024313,"B/249 Paremoremo Road, Albany","$6,500 per week, available now","High End Executive Living in Pareremoremo

Private Sanctuary Awaits Discover this stunning 4 bedroom + study estate, nestled on lush, landscaped acreage in serene Lucas Heights. Fully furnished with elegant, high-end interiors, this home offers resort-style living just minutes from Albany and easy access to the Auckland CBD. Just bring your suitcase - everything else is here for you.
Property Highlights

Four spacious bedrooms + dedicated study
2.5 modern bathrooms; luxurious master ensuite with spa bath
Two generous living areas + a home theatre with integrated sound
Chef's kitchen with high-end appliances and walk-in pantry
Private master suite opening to its own sunlit deck
Sparkling saltwater pool (robotic cleaner included)
Alfresco entertaining area with jacuzzi
Peaceful goldfish pond, manicured lawns, lush gardens
Electric gated entry and double internal-access garage
Eco-friendly with tank & bore water supply
Professional gardening service included
Location Advantages
Only 8 minutes to Albany Westfield & motorway access
Near top schools, cafes, golf courses, scenic walking trails
Easy commute to Auckland CBD - yet a tranquil escape

Grounds and pool are maintained as part of Tenancy.
** There is a separate guest house located approx. 200m away that will be rented separately. However it cannot been seen from this property and is very private.

Virtual Tour available at
https://www.barfoot.co.nz/property/rental/north-shore-city/albany/house/11024313

Viewing is by private appointment only.

Money due upon signup:
2 weeks rent in advance
4 weeks bond


Read more",Russell White : 027572 2622
https://www.barfoot.co.nz/property/rental/north-shore-city/albany/house/11024314,"1/249B Paremoremo Road, Albany","$1,200 per week, available now","Exclusive Living so Close to Albany

Experience sophisticated living in this beautifully renovated and securely gated home. Nestled privately above the serene Lucas Creek, this residence offers a tranquil retreat without sacrificing convenience-you're just moments from the essential amenities and transport links of Albany. Designed for those who value high-end finishes, spacious flexibility, and absolute privacy, this property sets a new standard for premium rental living.

This unique home provides features that cater seamlessly to a busy professional lifestyle:

Exceptional Space: Two generous bedrooms complemented by two modern, luxurious bathrooms.

Optimal Flexibility: Enjoy a dedicated Home Office/Study for comfortable remote work, plus a large, separate Rumpus Room-ideal as a media room, high-end entertaining space, or private retreat.

Security & Access: Features secure, gated access with CCTV for peace of mind, plus a double internal-access garage and ample off-street parking.

Effortless Maintenance: Fortnightly professional gardening service is INCLUDED, ensuring the lush, established grounds and creek views remain pristine with zero effort required from the tenant.

Premium Finishes: Renovated to a high standard throughout, featuring superior fixtures, abundant storage, and a full laundry.

**Please note that there is Main House located further down driveway, approx. 200m away, that will be rented separately but is very separate and secluded form this property

Money due on signup:
2 weeks rent in advance
4 weeks bond.

Read more",Russell White : 027572 2622
https://www.barfoot.co.nz/property/rental/north-shore-city/bayview/house/11023877,"510A Glenfield Road, Bayview","$950 per week, available 13th March","Near-New Family Home with Low Maintenance Living

This near-new home offers a thoughtfully designed layout to suit every family’s needs, combining space, comfort, and convenience.

The ground floor features a light-filled open-plan living with great indoor/outdoor flow to a fully fenced garden.

Open plan living centred around a generous, modern kitchen equipped with quality appliances, perfect for home cooks and entertainers alike. A separate wing provides an additional family lounge, creating flexibility for relaxation or hosting guests. One bedroom and a full family bathroom are also conveniently located on this level.

Upstairs, you’ll find three bedrooms along with a second living area, ideal as a retreat or study space. The sunny, spacious master bedroom features its own ensuite and walk-in wardrobe. The remaining two bedrooms are well-sized and share a third bathroom.

The internal-access garage easily accommodates a large vehicle while still offering extra storage space. Electric cabling has already been installed and is ready for a Tesla EV charger (to be supplied and installed by the tenant).

Positioned in a highly convenient location, this home is within walking distance to local dairy shops, restaurants, and bus stops. Enjoy a pleasant stroll to Glenfield Mall on a sunny day. Commuting is easy with direct bus routes from Glenfield Station and quick motorway access via the Tristram Avenue Interchange, just five minutes away.

- Total Move-In Cost: 4 weeks’ bond + 2 weeks’ rent in advance.

- Pets may be considered upon request. A pet bond may be required if approved by the landlord.

- The property is available unfurnished. Any furniture shown in photos is for illustrative purposes only.

- A Healthy Homes assessment is currently scheduled. While compliance has not yet been confirmed, all requirements will be met prior to the commencement of the tenancy.

Read more",Mon Tu : 027406 6709
https://www.barfoot.co.nz/property/rental/north-shore-city/beach-haven/house/11023708,"1/43 Brigantine Drive, Beach Haven","$695 per week, available 9th March","Pet-friendly family home in the heart of Beach Haven – ready for you to move in!

This well-presented home offers comfortable living with plenty of space for the whole family.

Property features include:
-Three bedrooms
-Separate kitchen, living and dining areas
-Handy office nook – perfect for working from home
-Carport for off-street parking
-Large, fully fenced backyard, ideal for kids and pets

A great opportunity to secure a home in a popular location. Get in touch to arrange a viewing.

COSTS to move in: X2 weeks rent in advance, & 4 week's bond.

Read more",Holly Costello : 027248 6789
https://www.barfoot.co.nz/property/rental/north-shore-city/birkdale/house/11018678,"26 Seon Place, Birkdale","$695 per week, available now","The Heart of Birkdale!

VIEWING: Please register your details through BOOK A VIEWING link on our Barfoot & Thompson Glenfield website. You will receive an email/txt with the next available viewing. All viewing interest must be registered through BOOK A VIEWING link.

This well-appointed 3-bedroom home offers plenty of space for the whole family, with multiple living areas and a large backyard perfect for kids to explore!

PROPERTY FEATURES:
- Sunroom – perfect for relaxing or entertaining
- Separate lounge area for extra comfort
- Separate kitchen & dining area – plenty of space for family meals
- Separate laundry for convenience
- 1 bathroom
- Large fully fenced backyard – great for kids and pets
- Single carport + additional off-street parking
- Rumpus room – ideal for working from home or storage
- Single garage for storage or parking

Located in a great neighborhood, close to schools, shops, and public transport.

FURTHER DETAILS:
The costs involved in securing the property are: X4 week's bond, X2 weeks rent in advance

Read more",Amani Casas-Clarke : 027355 6427
https://www.barfoot.co.nz/property/rental/north-shore-city/birkenhead/house/11023634,"1/36 Rangatira Road, Birkenhead","$895 per week, available now","Character, Charm and Position

Located next door to a peaceful reserve, this charming home offers 3 generous bedrooms and two lounges. Full of character finishes, including the original timber wall panelling and doors.

Freshly painted with new carpets in the main lounge and bedrooms. A heat pump in the lounge provides year-round comfort. An entertainer's deck off the kitchen that catches the evening sun and birdsong.

Off-street parking available. Rent includes water.

Very handy to Verrans Corner and public transport.

No smokers please.

Move in costs, one week's rent in advance, 4 week's rent for bond.

*Will be Healthy Homes compliant before tenancy start date

Pets considered

Furnished option available
1/36 Rangatira - $895
2/36 Rangatira - $850
1 & 2 combined - $1595

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person.

Read more",Joseph Hickton : 027292 3427
https://www.barfoot.co.nz/property/rental/north-shore-city/birkenhead/house/11023636,"2/36 Rangatira Road, Birkenhead","$850 per week, available now","Ideal for Family or Group

Located right next door to a peaceful nature reserve is this 4 bedroom upstairs home. Thoughtfully laid out offering generous bedrooms and an open plan kitchen and a bright, spacious lounge. Fresh paint and new carpets throughout.

Water is included in the rent. Limited off street parking is available.

No smokers please.

Move in costs, one week's rent in advance, 4 week's rent for bond.

*Will be Healthy Homes compliant before the tenancy start date

Pets considered

Furnished option available on request.

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person.

Read more",Louise Benson : 027431 9536 | Joseph Hickton : 027292 3427
https://www.barfoot.co.nz/property/rental/north-shore-city/birkenhead/house/11024367,"36 Rangatira Road, Birkenhead","$1,595 per week, available now","Spacious Delightful Peaceful and Charming

Located next door to a peaceful reserve, this charming home offers 7 generous bedrooms and three lounges. Full of character finishes, including the original timber wall panelling and doors.

Freshly painted with new carpets in the main lounge and bedrooms. A heat pump in the lounge provides year-round comfort. An entertainer's deck off the kitchen that catches the evening sun and birdsong.

Off-street parking available. Rent includes water.

Very handy to Verrans Corner and public transport.

No smokers please.

Move in costs, one week's rent in advance, 4 week's rent for bond.

*Will be Healthy Homes compliant before tenancy start date

Pets considered

Furnished option available
1/36 Rangatira - $895
2/36 Rangatira - $850
1 & 2 combined - $1595

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person.


Read more",Joseph Hickton : 027292 3427
https://www.barfoot.co.nz/property/rental/north-shore-city/castor-bay/house/11023823,"4C Beach Road, Castor Bay","$2,500 per week, available 17th March","Luxurious and Architecturally Designed

Perched at the gateway to one of the Shore’s most coveted streets, this architecturally designed masterpiece delivers a lifestyle of scale, sophistication, and seamless flow. With views of Rangitoto and the Marina, this is a home that commands attention.

Tucked away at the end of a driveway, the residence spans a generous 326m² (more or less), offering a masterclass in light and space.

The property features:

- 4 large double bedrooms (the master is especially large, featuring a substantial ensuite and also a walk-in robe)

- Chef’s kitchen complete with a scullery, wine cooler and fridge

- The home features 2 expansive living areas one with a gas fireplace. Light-filled with floor-to-ceiling glass panes

- 3.5 Bathrooms. One of the bathrooms includes a bath and a dedicated laundry

- A double internal-access garage plus off-street parking for 3–4 additional vehicles. The property is fully fenced for peace of mind.

- Built-in study/officespace

- Top school zones, the list goes on. The home ticks every box

Pets Considered

Move-in costs: 4 weeks' rent, 1 week's rent in advance.

Booking viewings ONLINE ONLY.
TO VIEW: Find the property online at https://www.barfoot.co.nz/branches/milford. Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into one of our branches and see us in person

Read more",Joseph Hickton : 027292 3427
https://www.barfoot.co.nz/property/rental/north-shore-city/castor-bay/house/19001079,"129 East Coast Road, Castor Bay","$870 per week, available 17th March","Spacious Four Bedroom Home

Spacious four bedroom, two bathroom home with stunning views of Rangitoto.

- Master bedroom with ensuite, two double bedrooms plus a extra large double bedroom.
- Large family room/rumpus
- Light filled lounge room with views of Rangitoto
- Large deck

There is also plenty of secure parking with a separate double garage and additional off-street car parks.

Excellent School zones - Campbell's Bay School, Wairau Intermediate, Westlake Boys & Girls High School.

You are only moments to Milford beach, Shopping Centre and Motor way, golf course and tennis nearby.

Easy access to the CBD, fantastic bus routes, bus stop outside the gate with local shops very close.

Move in cost:
4 weeks rent as bond and 1 week rent in advance.

Pets considered.

Note: Swimming pool and indoor spa pool are not included in the tenancy.

Please click on 'Book a viewing time' on our website so we can keep you up-to-date on the property. Viewings may be cancelled if there are no attendees registered or confirmed. If there is not a suitable viewing time, please still register and we will notify you of the next viewing time.

Read more",Georgie Hutchison : 027237 6952
https://www.barfoot.co.nz/property/rental/north-shore-city/glenfield/house/11023886,"2/12 Kaipatiki Road, Glenfield","$710 per week, available 13th March","Prime Location – 3 Bedroom Home Opposite the Mall

- We’ve created a virtual tour for this property so you can explore it online at your convenience. This is a great way to get a feel for the layout and features before attending a viewing. View the virtual tour here:

https://virtual-tour.ipropertyexpress.com/vt/tour/d7669a1f-41f0-4cd2-8aeb-166d6c48b2d8

- We’d also love to meet you in person! Please register for an available viewing through our booking portal using the link below. Registration is required to receive notifications about viewing times and any updates:

https://book.inspectrealestate.co.nz/RegisterNewNZ?agentID=BT-15&uniqueID=11023886

Positioned in an unbeatable location directly across the road from Glenfield Mall, this well-presented three-bedroom, one-bathroom home offers convenience and comfort in the heart of Glenfield.

Enjoy the ease of having shopping, supermarkets, cafes, and everyday amenities just steps from your front door. Public transport options are within walking distance, and motorway access is only minutes away, making commuting simple and efficient.

Property Features:
- 3 well-sized bedrooms
- 1 bathroom with separate toilet
- Functional kitchen with good storage
- Light-filled living area
- Separate laundry room

Fantastic central location. Easy access to public transport and motorway links.

This home is perfect for families or professionals looking for highly sought-after location.

- Total Move-In Cost: 4 weeks’ bond + 2 weeks’ rent in advance.

- Pets may be considered upon request. A pet bond (of 2 weeks' rent) may be required if approved by the landlord.

- We are currently awaiting confirmation regarding the property’s Healthy Homes compliance. Although compliance has not yet been formally confirmed, all requirements will be fully met prior to the commencement of the tenancy.

Read more",Mon Tu : 027406 6709
https://www.barfoot.co.nz/property/rental/north-shore-city/glenfield/townhouse/11003188,"4 Orton Street, Glenfield","$700 per week, available 2nd April","Spacious Standalone Home with Double Garage!

Positioned in a quiet residential street, this well-presented standalone home offers comfort, space, and convenience. Featuring three generous bedrooms and a functional layout, this property is perfect for families or professionals looking for room to move. With the added bonus of a double garage and easy-care grounds, this home ticks all the boxes for practical living.

Property Features:

Three well-sized bedrooms
One tidy family bathroom + separate toilet
Spacious living area with great natural light
Functional kitchen with ample storage
Separate laundry room
Double garage with additional off-street parking
Easy-care yard

Location Highlights:

Close to local shops and everyday amenities
Easy access to public transport routes
Convenient motorway connections
Nearby parks and recreational facilities
Zoned for local schools

Move-in costs: 4-weeks bond, 2-weeks rent in advance
Available for 1 year fixed term tenancy, with the possibility of renewal.

THIS PROPERTY IS PROUDLY MANAGED BY ARASH NASSIRI - BARFOOT & THOMPSON ELLERSLIE

Landlords/Investors: Ask about our management packages, letting services, and rental appraisals. We specialize in rentals and property management across Auckland. email: ellerslie.rental@barfoot.co.nz

Read more",Arash Nassiri : 027287 8287 | Julia Rothwell : 027263 4837
https://www.barfoot.co.nz/property/rental/north-shore-city/hauraki/house/41001354,"276 Lake Road, Hauraki","$1,390 per week, available 21st March","Luxury Multi Level Designer Home - 4 Bedroom + Office

**To register for a viewing please click on ""Book a viewing"" on the Barfoot and Thompson website or use the link below**

https://www.barfoot.co.nz/property/rental/north-shore-city/hauraki/house/41001354

Fully managed by the fantastic team at Barfoot & Thompson Takapuna

Spread over three thoughtfully designed levels, this home offers exceptional space, privacy, and flexibility for family living.

On the ground floor, you are welcomed into a spacious, sun-filled living area with excellent indoor/outdoor flow to a flat, easy-care garden — perfect for relaxing or entertaining. The open-plan kitchen and dining area are complemented by a butler’s pantry, making hosting a breeze. Also on this level are a study or home office, a full bathroom, and internal access to the double garage. (Fridge included.)

The second level offers three generous bedrooms, including a master suite with ensuite, plus a family bathroom and a large second living room. Both the master bedroom and living area open onto a fabulous entertainer’s deck, enjoying lovely sea views.

The top floor is a true retreat — ideal as a parents’ haven or guest suite — featuring a double bedroom, ensuite, and spacious living area flowing onto a sunny private balcony with even more impressive sea views. This level is light-filled, peaceful, and privately positioned above the rest of the home.

A superb family property offering space, comfort, and lifestyle in a premium Takapuna location.

INCLUDES:
X2 TVs
Bar stools
Couch
Outdoor lounge
Fridge / Freezer
Washing machine
Wine fridge

Lawn mowing tenant care. Minimum lease 12 months. No smoking or vaping.

Move in costs:
4 weeks' bond
2 weeks' rent

Pets considered on request - 2 week bond applies

Please drive by the property to view the exterior, but please do not enter the grounds of the property. Note that applications cannot be processed or accepted until the property has been viewed.

**LANDLORDS** Barfoot and Thompson Takapuna offer no obligation Rental Appraisals, please contact us for your FREE no obligation rental appraisal. 094863069 takapuna.rental@barfoot.co.nz

Beware of Scams. Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. If unsure, please pop into our branch and see us in person.

Read more",Adam Singer : 021060 6202
https://www.barfoot.co.nz/property/rental/north-shore-city/long-bay/house/11024381,"3 Shelby Place, Long Bay","$1,300 per week, available now","Luxurious Home in Long Bay School Zone

Fall in love with this luxurious home zoned for Long Bay Primary & College and Northcross Intermediate.

The designer kitchen steals the show - equipped with high-end Asko appliances, gas cooking on a kitchen island with a pop-up power outlet, and so much storage! The family room to the right has a double-sided gas fireplace offering comfort and ambience when you entertain, and the lounge/dining on the left opens out to a private and spacious, partially covered deck.

Upstairs: Large open plan lounge & 3 bedrooms with heat pumps
- Oversized Master with sea views, a study/nursery, walk-in wardrobe, large ensuite and separate balcony
- 2 large double bedrooms
- 2nd bathroom with shower and bath

Downstairs:
- 2nd Master with outdoor access and ensuite
- Separate toilet
- Open plan living/dining and kitchen with American White Oak floors

Low maintenance grounds, double internal access garage with 3 OSPs, great storage and an alarm system are added bonuses. Families find living in Long Bay peaceful and vibrant at the same time with markets, New World, local eateries, beach access and Nature walks, and it's a short drive to The Bays and motorway access.

Available NOW. Pets considered on request, strictly no smoking. Tenants to maintain grounds.

Move In Costs: 4 weeks bond & 1 week rent. A pet bond may apply.

Read more",Amanda Chue : 027836 4913
https://www.barfoot.co.nz/property/rental/north-shore-city/mairangi-bay/house/11017650,"15 Kowhai Road, Mairangi Bay","$950 per week, available 25th March","Your Dream Beach House Awaits!

Welcome to your slice of paradise! This stunning property offers so much light, character, and beach house vibes, you'll feel like you're on vacation every day. With ocean views to die for, a relaxing spa pool, and a large deck overlooking the water, this is coastal living at its finest.

Featuring 3 spacious bedrooms with the potential for a fourth, there's plenty of room for the whole family. The bathroom is spacious, and there is an additional separate toilet for added convenience.

Located in the highly sought-after school zones of Mairangi Bay Primary, Campbells Bay Primary, Murrays Bay Intermediate, Rangitoto College and Westlake Girls and Boys High Schools to name a few, your children will have access to top-tier education options.

Best of all, this property is pet-friendly and fully fenced, so your furry friends can enjoy the beach lifestyle too!

Don't miss out on this incredible opportunity to live in relaxation by the sea. Contact us today to schedule a viewing and make this beach house your new home sweet home!

Read more",Georgie Hutchison : 027237 6952
https://www.barfoot.co.nz/property/rental/north-shore-city/milford/house/11012974,"33B Nile Road, Milford","$830 per week, available 26th March","4 Bedroom in Double Westlake Zone

VIEWINGS: Visit https://www.barfoot.co.nz/11012974 and click on Book A Viewing to register your details and attend scheduled viewings.

Located in sought-after Milford, this 4 bedroom property is zoned for Westlake Boys & Girls, Takapuna Normal Intermediate & Forrest Hill School.

- Open-plan living and dining area with heat pump with access to a covered deck
- Kitchen with ample storage and dishwasher
- Master bedroom with semi-ensuite
- 2nd bedroom

Upstairs:
- 2 bedrooms
- 2nd bathroom with shower over bath main bathroom on the upper level.

There is a single internal access garage and a spacious backyard. Located just minutes from great schools, Milford & Takapuna malls, restaurants, the beach, supermarkets, and motorway access.

Available 26 Mar. Pets considered on request, strictly no smoking. Tenants to maintain grounds.

Please note: The garden shed is excluded from the tenancy. Move In Costs: 4 weeks bond & 1 week rent. A pet bond may apply.

Read more",Kate Shirley : 027590 6061
https://www.barfoot.co.nz/property/rental/north-shore-city/murrays-bay/house/11012617,"19 Wyoming Avenue, Murrays Bay","$1,300 per week, available 27th March","FOR RENT - Dream Home in Murrays Bay

Beautifully renovated two-story home in sought-after Murrays Bay, blending comfort, style, and practicality. Open-plan living with ample natural light through double-glazed windows. Ground floor hosts open-plan living, bathroom, garage, laundry, and storage. Upstairs features five bedrooms, two bathrooms, and a sunroom balcony. Master bedroom with walk-through wardrobe and ensuite. Step outside to a meticulously maintained outdoor area, graced with established trees and lush lawns or entertain on the covered deck that seamlessly extends the living area. Child & pet-friendly space with a garage & carport for parking. Walk to Murrays Bay beach and coastal walkways & is in-zone for Murrays Bay Primary, Murrays Bay Intermediate and Rangitoto College so your children are assured of an excellent education. All are within walking distance.
Key features: renovated, double-glazed windows, open-plan living, 5 bedrooms, 3 bathrooms, Garage + carport.
No smoking/vaping
Pets negotiable
Water not included
Move-in: 4-week bond, 2-week rent upfront
Available for a minimum 1-year fixed-term tenancy
THIS PROPERTY IS PROUDLY LISTED BY BARFOOT & THOMPSON GREY LYNN
#1 Top Small Property Management Office Central Auckland Region 2023
“Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. They will then provide an offer of tenancy letter/email prior to money collection. If unsure, please pop into one of our branches and see us in person.”
Landlords/Investors: At Barfoot & Thompson Grey Lynn Property Management, we provide professional, personalised and bespoke services for our clients. We do this with the backing of the biggest real estate and Property Management Company in Auckland. Ask us today about our management packages, casual letting services and rental appraisal services. We specialise in rentals and property management Auckland-wide. PH: 09 3768954 or email: greylynn.rental@barfoot.co.nz

Read more",Ly Hoang : 027431 9472
https://www.barfoot.co.nz/property/rental/north-shore-city/oteha/house/11019574,"17D Masons Road, Oteha","$1,280 per week, available 1st April","Stunning 5 Bedroom Executive Home in Rangi Zone

Welcome to this luxurious and spacious family home, perfectly positioned in the sought-after Rangitoto College zone.

Property Features:
- 5 generously sized double bedrooms
- 4.5 modern bathrooms, including 2 ensuites.
- Multiple living areas
- 2 designer kitchens with quality appliances
- Double internal access garage, security gate, digital lock and alarm system.
- Central heating and vacuum system.
- Full section with approximately 331m² of living space (incl. porch)

The well-designed floor plan provides excellent separation between bedrooms and living areas, offering both privacy and versatility. The spacious entrance leads into a tranquil lounge and open-plan dining area, seamlessly connected to a large outdoor entertaining deck – perfect for hosting family and friends all year round.

Bonus Feature:
The fifth bedroom has its own lounge – ideal for extended family, teenagers, or a home office.

Prime Location:
Walking distance to Westfield Albany Mall, local parks, Oteha Valley School & Park & Ride. In close proximity to Rangitoto College, Massey University & North Harbour Stadium.

Available 1 Apr. Pets considered on request. Strictly no smoking. Tenants to maintain grounds.

Please note: Property is unfurnished. The 6th bedroom is excluded from the tenancy as it is used for storage and remains locked.

Move in Costs: 4 weeks bond, 1 week rent in advance. A pet bond may apply.

Read more",Kate Shirley : 027590 6061
https://www.barfoot.co.nz/property/rental/north-shore-city/rothesay-bay/unit/12001058,"32b Braemar Road, Rothesay Bay","$450 per week, available 18th March","Modern, Spacious & Convenient

This spacious 1 bedroom home is mere minutes away from the dining spots, cafes, and the stunning shoreline of Rothesay Bay. You'll be pleasantly surprised by the generous living and dining area, seamlessly extending outdoors to a deck for low maintenance grounds.

Inside, a well-proportioned kitchen awaits, ensuring ample space for your culinary adventures. Sliding doors on both ends of the living area offer excellent airflow, creating a cozy atmosphere for Winter comfort or a refreshing breeze over Summer.

Enjoy the comfort of double-glazed windows, ensuring a snug environment all year-round. The combined bathroom and laundry area streamline your daily routines, while the bedroom comfortably fits a double bed, providing a peaceful retreat.

Nestled away from the road for privacy, yet conveniently close to bus routes and nearby shops, this property offers both tranquility and accessibility.

Available NOW. Pets considered on request. Maximum 1 tenant only. While a dishwasher is not provided, there's a designated space available should you wish to bring your own. Street parking available only.

Available from 18 Mar. Move in Costs: 4 weeks bond & 1 week rent. A pet bond may apply.

Read more",Amanda Chue : 027836 4913
https://www.barfoot.co.nz/property/rental/north-shore-city/takapuna/apartment/11017023,"706/48 Esmonde Road, Takapuna","$700 per week, available 1st April","Brand New With A Great View | 1 Bedroom | 1 Study

AMAIA, a highly desired new development on the fringe of Takapuna, this is your opportunity to settle into this apartment located on the top floor, great to feel like you are on top of the world.

This apartment is well appointed and will not disappoint for those who decide to view.

This home offers:

- Double bedroom with a double, mirrored wardrobe and extensive views
- A large study room, you can choose how you utilize the room. Whether you set up a home office or use the space to rest.
- A conservatory with a openable window allowing you to enjoy sheltered weather and again, wonderful views.
- A heat pump, to ensure all year round comfort
- A designated carpark making transport effortless

On-site amenities include: a day spa and oyster lounge, fitness centre, health care centre and a hair salon.

AMAIA is in a highly convenient location, with dedicated traffic lights to get you straight onto Esmonde Road, your options are limitless, the CBD is a 10 cruise over the harbour bridge.

* Non-furnished
* Pets negotiable
* No smoking

Move-in costs: 4 weeks bond, 1 week rent in advance

See more at: https://amaialiving.co.nz/

Please register online at: https://www.barfoot.co.nz/branches/milford Click the BOOK A VIEWING link and register yourself to attend scheduled viewings.

IMPORTANT NOTICE: Beware of scams!
Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D and travels in a sign-written vehicle. They will then provide a full tenancy agreement to be signed IN OUR OFFICE prior to money collection. If unsure, please pop into our branch and see us in person. We are currently not advertising on Facebook Marketplace.

Read more",Joseph Hickton : 027292 3427
https://www.barfoot.co.nz/property/rental/north-shore-city/takapuna/unit/41000425,"1/29A Hart Road, Takapuna","$650 per week, available 24th March","Tidy unit in Takapuna - 2 Bedrooms plus office

**To register for a viewing please click on ""Book a viewing"" on the Barfoot and Thompson website or use the link below**

https://www.barfoot.co.nz/property/rental/north-shore-city/takapuna/unit/41000425

Fully managed by the fantastic team at Barfoot & Thompson Takapuna

Two bedroom plus office and one bathroom. Wooden floors throughout, lounge with great indoor / outdoor flow. Separate laundry. End unit of three.

Lawns mowing included. Carport for one car, can park in tandem if you have more than one vehicle, or on the grass in summer.

Close to Takapuna beach and motorway connections. Easy access to all the wonderful amenities the area has to offer.

Minimum lease 12 months.

No smoking or vaping.

Pets considered on request - 2 week bond applies

Move in costs:
4 weeks' bond
2 weeks' rent

Please drive by the property to view the exterior, but please do not enter the grounds of the property. Note that applications cannot be processed or accepted until the property has been viewed.

**LANDLORDS** Barfoot and Thompson Takapuna offer no obligation Rental Appraisals, please contact us for your FREE no obligation rental appraisal. 094863069 takapuna.rental@barfoot.co.nz

Beware of Scams. Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out by a staff member who will be wearing I.D and travel in a sign-written vehicle. If unsure, please pop into our branch and see us in person.

Read more",Monique Barker : 027889 3560
https://www.barfoot.co.nz/property/rental/papakura-district/drury/apartment/35001439,"368B Jesmond Road, Drury","$600 per week, available now","Plenty of Storage

Available now

Lovely, neat and tidy two bedroom unit, featuring open plan living and spacious bedrooms.

Large shedding, plenty of space

Close to motorway access.

Total move in cost is $3600.00 (being first weeks rent and four weeks bond)

LANDLORDS... ARE YOU LOOKING FOR PROPERTY MANAGEMENT or A CASUAL LETTING SERVICE?

Tired of the stress and hassle, let us do the hard work for you... its what we love to do. Call Donna on 027 839 9246 or the office on 09 2987977 and begin to relax.

Read more",Keith Nicholls : 0274319 644
